feature,mean_shap,std_shap,t_stat,p_value,p_two,log_or,group
R26.2,3.323576e-08,4.766989e-06,0.985999,0.3241455378181048,0.44590615185233184,0.15564392895847545,R
K40.90,-5.0216162e-08,7.227174e-06,-0.98262995,0.3258014831012756,0.1767101711781242,-0.06837125607147365,K
I3,-2.8601836e-08,4.118661e-06,-0.9820936,0.3260656320932074,0.466250060598323,-0.010527918903378099,I
H50.30,6.778969e-07,9.7709904e-05,0.9811605,0.326525457933942,0.3094808381117379,1.3923618497161363,H
H90.11,-2.3689195e-07,3.4191882e-05,-0.979811,0.3271912673168802,0.9201453357086924,-0.44521370675821414,H
R62.50,1.18896305e-05,0.0017294888,0.9722223,0.3309517132679405,0.36790395993955904,3.123433058916782,R
P05,4.3006068e-08,6.2606628e-06,0.9714589,0.3313315532511924,0.4822932172558903,0.2620743619183898,P
Z83.51,5.8411167e-08,8.52768e-06,0.96867925,0.332716963379005,0.37981967480788276,-0.048751295114769555,Z
J95,9.70714e-08,1.4252535e-05,0.9631949,0.335461366549485,0.46676037374618873,0.30815482295292396,J
R62.52,1.1822837e-06,0.00017396506,0.96111345,0.3365067460323176,0.6513981336517697,2.5757061691715073,R
V4,3.6919324e-08,5.468803e-06,0.954721,0.339730359841657,0.7463716585344751,0.06002996233602498,other
Q17,-4.295151e-08,6.4348283e-06,-0.94396627,0.3451982887706455,0.4034398877242108,-0.1474187074131226,Q
K12.1,1.7213232e-07,2.5852216e-05,0.94162863,0.3463941777268544,0.36613313051707075,0.3721480809222256,K
R06.02,-4.519282e-08,6.8184713e-06,-0.93734056,0.3485947259875186,0.6110753200799615,-0.01462643907774444,R
R79,1.5214212e-07,2.3502958e-05,0.91546535,0.3599584201430117,0.2016057817400606,0.3257616626186473,R
R63.8,-9.665149e-08,1.5066604e-05,-0.9072107,0.3643063131700015,0.6820336593800727,-0.21354903439325224,R
R04.0,2.3629875e-07,3.7115653e-05,0.9003665,0.367936091815678,0.4580391983130033,0.42997696896034676,R
W01,1.5070869e-07,2.3761582e-05,0.89697003,0.3697457046136712,0.34264642906632037,0.34870322011401184,other
R13,3.5608053e-07,5.6764737e-05,0.8871246,0.3750224900595253,0.6849035282542021,0.9174913443858602,R
G40.30,-2.2709106e-07,3.629696e-05,-0.88479936,0.3762754913973078,0.47635101564775983,-0.708713052644448,G
J35.1,1.468739e-07,2.3558961e-05,0.88166475,0.3779687230772106,0.5137016284125498,0.4628268709634243,J
H50.01,2.562382e-07,4.1201103e-05,0.8795287,0.3791252460190308,0.1719207041123993,0.6343796468901522,H
P03.4,-5.750627e-08,9.271455e-06,-0.877167,0.3804064814088206,0.4384154736918856,-0.03900020240735766,P
P61.0,-8.008585e-08,1.294491e-05,-0.8749268,0.3816242398727199,0.37533712107198736,-0.3555118232818076,P
P94.2,4.1314827e-08,6.6928683e-06,0.8729888,0.3826796528814697,0.5209368494874379,-0.01972720960907348,P
F93,2.1358262e-07,3.479913e-05,0.8679856,0.3854126274884086,0.6500520355323884,0.7557394890135894,F
P08,5.28407e-08,8.6459295e-06,0.8643146,0.3874254496269538,0.6248168801196248,0.16446670016148254,P
L2,-1.5730772e-07,2.585916e-05,-0.8603014,0.3896332478412905,0.5460633706039262,-0.6575266420035303,L
Q67.4,-3.2454327e-08,5.419561e-06,-0.8468831,0.3970704069050907,0.49161163635585525,-0.14926977610663855,Q
M21.16,-1.01639934e-07,1.7162636e-05,-0.8375203,0.4023101788094259,0.1891841618638743,-0.31853279052478944,M
R49.0,-1.6474683e-08,2.8091156e-06,-0.829397,0.4068896848693648,0.35158827706626194,-0.0035995193625220356,R
P61.2,-2.1581416e-08,3.6956362e-06,-0.82585865,0.4088941294601667,0.6334208403945185,-0.12613424615037672,P
R62.51,3.0920066e-06,0.0005339858,0.8188903,0.4128587773838421,0.5113661170462158,2.8203674424676852,R
R27.0,7.298395e-07,0.00012667602,0.81479424,0.4151997995635785,0.47435191485741346,1.7238292172837548,R
Z71.89,-9.3323514e-08,1.6199943e-05,-0.81469035,0.4152592785941968,0.4131064115097238,-0.33457883809516564,Z
J3,-4.703272e-08,8.185691e-06,-0.81256807,0.4164754176752292,0.4670039430692814,0.018687204724919054,J
Q68.0,-1.1172532e-07,1.9465248e-05,-0.8117208,0.4169615238404394,0.44545483652900514,-0.2886977662691807,Q
R1,3.2068879e-06,0.0005589113,0.81143904,0.4171232457705194,0.2748358827685143,2.9286846296375093,R
H57.13,1.0044634e-07,1.7659553e-05,0.8043951,0.421178403710587,0.0678725144686414,0.025047442760708388,H
Z13.29,-1.2162994e-07,2.1415608e-05,-0.8032025,0.4218672406889441,0.29669053830727166,-0.36733534665721335,Z
R4,3.5114945e-06,0.0006200468,0.8009078,0.4231945441589833,0.7035828138490267,2.9588270061070743,R
Z82,2.3788578e-08,4.2048378e-06,0.80008155,0.4236730527558232,0.03339077782298194,0.053925676994543176,Z
J93,1.0810594e-06,0.00019117502,0.79971164,0.4238873830062291,0.35398488465331146,2.464240801042362,J
Q04.8,2.622044e-08,4.663264e-06,0.79517907,0.4265187823846905,0.2773039406431251,-0.17668879043137786,Q
Q68,-5.0506472e-08,9.109898e-06,-0.7840586,0.4330150293902335,0.3657759539786476,0.09153843170235794,Q
Z3,-9.9618234e-08,1.8053423e-05,-0.78035873,0.435188987364532,0.2547028390173308,-0.188938715971428,Z
E71,1.1990407e-07,2.1871663e-05,0.77529526,0.4381743779927705,0.2382166483294037,0.46336652506472287,E
R41.82,8.743656e-08,1.5972113e-05,0.7741867,0.4388295613703303,0.365601146174594,-0.13370819099053366,R
K59,-6.921704e-07,0.0001266242,-0.77305657,0.4394980406734885,0.3689384921585704,-1.8339820660454758,K
P29,7.621905e-08,1.414787e-05,0.7618816,0.4461396632211241,0.3450713581983117,0.24678670750232867,P
E6,-1.3001272e-07,2.4155974e-05,-0.76116055,0.4465701513135833,0.218979710793182,-0.0823909444759722,E
K52,4.144229e-08,7.700189e-06,0.7611275,0.4465899074094044,0.44483953461819004,-0.1169672372332191,K
J30,-6.410465e-08,1.1938917e-05,-0.75934577,0.447654694716658,0.48255719458423074,-0.1927062075767337,J
G89,-1.4312829e-07,2.6896754e-05,-0.75255907,0.4517237811222134,0.23704917690899321,0.01514982986825536,G
G9,-5.3851323e-07,0.00010325556,-0.737561,0.4607899230938437,0.4621212042739407,-1.2200321581393534,G
K63.89,-4.1646807e-08,8.018318e-06,-0.7345366,0.4626303814997281,0.3994362273946362,-0.06879272971463087,K
G,-1.6382083e-06,0.00031550106,-0.7343165,0.4627644561763733,0.2755834407714933,-2.470681841473953,G
P80,-4.817499e-07,9.482558e-05,-0.71847415,0.4724733748340246,0.18027190875503132,-1.2470269303295098,P
Z91.01,8.1161986e-08,1.6034097e-05,0.71585184,0.4740911943900681,0.26073942935106875,0.04042871566062986,Z
R06.2,-1.1355458e-07,2.2609855e-05,-0.7102674,0.4775465983302698,0.3520481188453195,-0.5779121556476395,R
L20.84,-1.4349428e-08,2.8796544e-06,-0.70470804,0.4810001533281598,0.3919236973886683,-0.001900392152410904,L
D8,4.927531e-08,9.912112e-06,0.703037,0.4820408604986124,0.19602412427710642,0.1832777771684001,D
P52,-1.566548e-08,3.1571246e-06,-0.70172507,0.4828588038526258,0.18366414640243436,0.10110939893729937,P
H04.55,1.189821e-06,0.00024002901,0.701024,0.483296196477154,0.38975407294255227,2.1352435061052146,H
R13.12,1.7280195e-08,3.493072e-06,0.6996102,0.4841789243051619,0.11010911331430462,0.0367310849827881,R
H90.5,8.1048825e-07,0.00016528976,0.6934509,0.4880346649107747,0.32508445470450387,2.033794711955083,H
R63.0,6.59429e-08,1.3474624e-05,0.69209605,0.4888850442807655,0.284494854767971,0.15086499364139455,R
N48,-6.3943475e-08,1.3126921e-05,-0.6888876,0.4909019972539374,0.2871944240259668,-0.23148646228092412,N
W06,4.995448e-08,1.0265453e-05,0.6881947,0.4913381681345323,0.2596118809253458,0.18826778357306406,other
N8,-1.9883595e-08,4.1289177e-06,-0.68104166,0.4958530167236259,0.5407908208156067,0.09045369297105416,N
R19.4,-2.215792e-08,4.6143086e-06,-0.67910564,0.4970787884391061,0.3582446287559449,-0.14374582773060332,R
P07.24,6.506697e-07,0.00014252822,0.6456166,0.5185350970244675,0.40038214720327914,1.6896520982554735,P
R27,1.7472835e-06,0.00038360155,0.6441663,0.5194749949079793,0.015610091855122188,2.697105922447472,R
Z87,7.5477324e-08,1.6642427e-05,0.6413791,0.5212837469595959,0.3337460449231955,0.22783345977240566,Z
B33,-4.146599e-08,9.192238e-06,-0.6379487,0.5235143840858794,0.10343763025819644,-0.23894697756849606,B
H50,2.039817e-06,0.00045371905,0.63579804,0.52491534232292,0.150272262493323,2.7171717252367786,H
J38,4.6853778e-08,1.0505306e-05,0.63074076,0.5282172496706217,-0.01941417023825509,0.10255445925825318,J
E7,-2.5979648e-07,5.826104e-05,-0.63062334,0.5282940397380282,0.1655682569019368,-0.5757139729241595,E
Q7,-1.8406163e-07,4.180774e-05,-0.62261784,0.5335427833641821,0.1844847244530642,-0.3659903240079737,Q
L74,3.6477618e-07,8.337459e-05,0.6187394,0.5360950796853663,0.040345931183142364,0.9036805651303444,L
K42,-1.5673805e-07,3.6489397e-05,-0.6074671,0.5435478572053438,0.2077017617198964,-0.29017940513321117,K
Z28,-2.4268456e-08,5.7319726e-06,-0.59876037,0.5493394770473237,0.22149180859298023,0.1779553429180999,Z
K62.5,2.9216451e-08,6.96991e-06,0.59280974,0.5533151937310223,0.45068550180094646,0.05839418944324745,K
D81,-1.01942604e-07,2.4378654e-05,-0.5913723,0.554277672489027,0.20041275543032433,-0.3473250528796064,D
R10.10,-4.5352042e-08,1.0953774e-05,-0.58552855,0.5581989805442995,0.15576538422747482,-0.15486030559245956,R
H02.84,3.797387e-08,9.28467e-06,0.57840675,0.5629960501728082,0.36038975292043796,-0.1790267898086186,H
H91,1.078921e-06,0.000265149,0.57545936,0.5649871420153532,0.37201825675254374,2.288216827420378,H
Z03,-1.7418864e-07,4.3004573e-05,-0.5728227,0.5667711941776967,0.30160923738918766,-0.4826422876225455,Z
G47.33,6.510237e-08,1.610588e-05,0.5716462,0.5675681046511178,0.27538373205331856,0.07003327060386187,G
N4,-8.348627e-07,0.00020725306,-0.56967753,0.5689028305123047,0.2795195502469038,-1.8815912368277212,N
R52,-3.0502304e-07,7.582513e-05,-0.5688981,0.5694316956716035,0.2454458610723624,-1.0456864367074228,R
I69.92,-6.278509e-07,0.00015788892,-0.562367,0.573872286092469,0.5517679031962561,-1.6710315473717865,I
F4,1.8151579e-07,4.6074958e-05,0.5571401,0.577437938476757,0.545674140566775,0.39753966519192985,F
E2,-3.6613682e-07,9.426173e-05,-0.54931694,0.5827940954727866,0.2758236867251697,-0.8039771961683853,E
P03.89,-3.077573e-08,7.940002e-06,-0.5481542,0.5835921624275722,0.5921011862280297,0.1613491278651575,P
F6,-6.1107556e-07,0.00015850856,-0.5452017,0.5856208694897083,0.39135992884863935,-1.2879541068751041,F
H90,-1.2488006e-06,0.00032412008,-0.54488164,0.5858409989909563,0.09071268511473132,-2.1568888175545857,H
M62.9,1.7982484e-07,4.6976224e-05,0.54136056,0.5882651184551375,0.20961526880387887,0.6651011949560349,M
N36,9.112185e-08,2.4231418e-05,0.53181267,0.5948616553000661,0.457689586758248,0.18526542530808204,N
Z5,-7.8262275e-07,0.00021462722,-0.5156828,0.6060816585490638,0.09651690045925751,-1.822733340983605,Z
Z71.1,-1.4836355e-08,4.0696823e-06,-0.51556295,0.6061653906575577,0.20171622825547958,-0.04297229686528812,Z
G8,6.646805e-08,1.8263798e-05,0.51467943,0.6067827362471672,0.01914496916706468,0.39997570963972995,G
Q75,3.3076876e-07,9.136695e-05,0.5119769,0.6086728314982381,-0.1375288390261049,0.7770553720171172,Q
H91.90,9.543583e-07,0.0002682268,0.50318104,0.6148425351195304,0.009835767286376557,2.3045817415940015,H
G24,-4.100263e-08,1.1624126e-05,-0.49884585,0.6178934740492736,0.2588874515008213,-0.09774858730734914,G
H93,1.5314e-06,0.0004380445,0.49440792,0.6210235509189967,0.009120494519057304,2.392438368817186,H
H10.45,-3.1208398e-08,9.278389e-06,-0.4756789,0.6343083573834529,0.1016604786898013,-0.0937437995730417,H
P92,1.3274553e-07,3.9904004e-05,0.47045538,0.6380348375583975,0.012584289450910197,0.46659545782729317,P
P36.9,-2.2762137e-08,6.917066e-06,-0.46537825,0.6416656711033943,0.15019756586146998,-0.044015442780745956,P
H52.20,4.1165197e-08,1.33087915e-05,0.43742803,0.6618056851806027,-0.08114799291693622,0.05303479231385588,H
K40,-2.5149214e-08,8.492625e-06,-0.41879115,0.6753732742613816,0.30347633556701104,0.08957085513886098,K
P6,-4.681455e-08,1.5825848e-05,-0.4183395,0.675703412183855,-0.03565929512395072,-0.25794326250922,P
R89,8.287691e-09,2.8577967e-06,0.41012594,0.6817179573880239,0.11571459831308253,0.2317669044094285,R
R01.0,-2.2294513e-08,7.692719e-06,-0.40985772,0.6819147118459041,0.4596019422370825,0.017188834400567565,R
Q02,-1.1920508e-08,4.338067e-06,-0.3886096,0.6975691097810359,0.075305280330951,-0.06665554956791056,Q
P07.16,-1.2161978e-08,4.6490804e-06,-0.36995777,0.7114178699556439,-0.0429378157049457,-0.2939756389703539,P
Q90.9,9.662305e-09,3.7424838e-06,0.36512014,0.7150255867052107,0.0091521369561261,0.1055811714205159,Q
J44.9,3.6055614e-08,1.3998541e-05,0.36425465,0.7156717094635505,0.1917444874065842,-0.058365982863859425,J
L74.0,-1.6647633e-07,6.7615445e-05,-0.3481942,0.7276979994037869,0.13614001133296916,-0.3550098418168577,L
R74,-1.8523098e-08,7.5822472e-06,-0.34548616,0.7297325438534732,0.1368473741934916,-0.13012598610190487,R
K21,1.6594755e-07,6.9560345e-05,0.33738372,0.7358311983076051,-0.11583464491313708,0.31924683609481846,K
H52.13,-2.4960144e-07,0.00010571816,-0.333897,0.7384607886163734,-0.16298935825025684,-0.4942259202918767,H
S7,-1.5328855e-08,6.5541317e-06,-0.33075738,0.7408312217440449,0.18870237065504236,-0.16978828991178013,S
P84,1.4203471e-08,6.2999575e-06,0.3188393,0.749851696206675,-0.0059565615457504995,-0.06720825718505849,P
H65,-6.640684e-07,0.0002955859,-0.31771967,0.7507009077677063,0.10134752433221364,-1.438696695117256,H
G40.90,-1.7620512e-07,7.867406e-05,-0.31673932,0.7514447161408939,0.379252021392886,-0.3917044602291348,G
I10,1.2512933e-07,5.7121837e-05,0.30979323,0.7567214250089287,0.2328962447706139,0.3126963847612837,I
B37,-2.5520125e-08,1.1747284e-05,-0.30722767,0.7586732837578345,0.39341274390972125,-0.1888201675921164,B
G47.30,9.5332755e-09,4.4103317e-06,0.30569327,0.7598413805841768,-0.014883045612421722,0.018342659082970936,G
E25.0,-3.4618832e-08,1.6408227e-05,-0.29837728,0.765418330999283,0.28378131707520526,0.16537729013233615,E
R29,-2.721314e-08,1.3225714e-05,-0.29098764,0.7710637896238999,0.31956799440160216,-0.43329515281439035,R
R68.11,-5.6531896e-08,2.814783e-05,-0.28402963,0.776390612123067,-0.19195567569263156,-0.25369762883097075,R
Q99,-5.987559e-08,2.9957448e-05,-0.28265715,0.7774425944985484,0.022792420034653302,-0.04706519771395423,Q
W0,1.5385362e-08,7.899372e-06,0.275442,0.7829795225888041,0.06399123949441254,0.16982270713058542,other
I50,-1.23696635e-08,6.637037e-06,-0.26357162,0.7921127448897609,0.11301289405469676,0.15256780179845267,I
B89,-1.6037808e-08,8.74848e-06,-0.25925514,0.7954410570332606,-0.18875609440916752,0.13041233215124232,B
S42,-1.9027613e-08,1.059128e-05,-0.25406852,0.7994452321071428,0.04261538048126197,0.14816035986748197,S
E71.42,4.459708e-08,2.4867037e-05,0.2536281,0.799785489036906,0.0774117048377817,0.17114432514461508,E
Z38.2,-2.8868888e-08,1.6842549e-05,-0.24240258,0.8084707185009015,-0.024116026391962933,-0.11793780235824054,Z
F91.9,-5.64839e-07,0.0003367223,-0.23722902,0.8124815544842119,-0.0222845962394336,-1.0177804672569961,F
J03.90,2.3187766e-08,1.4025402e-05,0.23380758,0.8151367588582685,0.043367112896316416,0.09925604956321699,J
Z11,-4.831595e-08,3.030905e-05,-0.22544116,0.8216383998381562,-0.06639242378619628,-0.35971213291681126,Z
S0,-2.9117858e-08,2.0378464e-05,-0.20207053,0.8398636383067775,0.31897126375366625,-0.002618051589092854,S
D1,6.276503e-09,4.4359126e-06,0.20010123,0.8414034486812927,0.0688785215240185,0.27329937150612194,D
R19,-4.0880758e-07,0.0002943016,-0.19644514,0.8442637660915453,-0.17289235455453705,-1.0384320676034855,R
R68.13,-1.1046529e-07,8.033409e-05,-0.19446479,0.8458139398643572,0.04191952980883743,-0.24974750656478145,R
R10.9,-1.0790863e-08,7.992216e-06,-0.1909431,0.8485721051772614,0.1282694228753292,-0.12983521959046604,R
R19.8,-1.8529752e-07,0.00014708059,-0.1781678,0.8585929975717486,-0.06405968138506406,-0.2952274695283136,R
E66,-2.4053099e-08,1.938835e-05,-0.17544669,0.8607304330759527,-0.0736505103570079,-0.3646035356215995,E
Z87.19,7.481558e-09,6.3520224e-06,0.16656932,0.867710617574633,0.013362726776382533,-0.03414012942206032,Z
R41,-1.2282029e-08,1.0572118e-05,-0.16429453,0.8695009511198954,-0.09830749899963781,0.07764034884603827,R
H1,3.718067e-07,0.00033749244,0.15580024,0.876192055290872,0.06948778982038713,0.894855326358968,H
R40.4,3.9400656e-09,3.6477975e-06,0.15275228,0.8785951718526743,0.1597214018786398,0.2511171421218654,R
J02.0,8.351682e-08,8.178962e-05,0.14440782,0.8851798942680658,-0.21202288237586506,0.12103039416911193,J
P80.8,-4.535291e-09,4.6478162e-06,-0.1379975,0.8902437880763623,0.11704541615293074,0.12991286425856202,P
Q10.5,1.3605901e-08,1.432222e-05,0.13434824,0.8931285581372246,0.2545886838476399,-0.1278534341438391,Q
R74.8,-9.885931e-09,1.0587482e-05,-0.13205044,0.8949457243074241,0.15148471095191082,-0.04991530850242014,R
R10.84,2.9490964e-08,3.602755e-05,0.115762845,0.9078416604071649,0.015907604162366782,0.16423480540444452,R
N39,2.3899476e-09,2.9613902e-06,0.11413208,0.9091342406768624,0.2739017099033929,-0.20441808606646586,N
H90.3,1.797148e-07,0.00022337059,0.11378181,0.9094119007416036,0.2841787017886227,0.2659024496539523,H
P07.30,-1.7100032e-08,2.3893923e-05,-0.10121024,0.9193845854568548,-0.14133878647313258,0.1093704187285369,P
P83.8,-3.2118697e-09,4.6953737e-06,-0.096739255,0.922934434476068,-0.22301729096080183,0.05368275975300936,P
R56.9,6.963671e-08,0.000105038336,0.09375737,0.9253028365784416,0.1666112171004395,0.1542956297117962,R
J03,1.5835546e-08,2.5408153e-05,0.08814038,0.9297659824849842,0.19012358668422066,0.1144534715624265,J
K6,-1.0323137e-08,1.6687149e-05,-0.087487206,0.9302851305959968,0.13865425711477453,-0.24129028096169747,K
P61,1.7848764e-08,2.94615e-05,0.085677795,0.9317234118112804,0.04391671326772863,0.042034094939415595,P
R00.0,1.0069075e-08,1.7884911e-05,0.0796192,0.936540921694432,-0.21558381410621708,-0.15076090056117436,R
I69,2.6673405e-08,5.1046532e-05,0.07389707,0.9410930253896436,0.15985265392297268,-0.06612843212568012,I
R29.89,-3.4146492e-08,6.6143795e-05,-0.07300826,0.9418002733516856,0.06469851783477534,-0.13101980185093584,R
J30.89,4.966528e-09,9.895256e-06,0.070980795,0.943413750257057,-0.07910118384090471,0.041681154913548527,J
P70,-1.604045e-08,3.6783018e-05,-0.061671454,0.9508250890025496,0.25083132476996983,-0.3718316952204237,P
Q90,-8.600287e-09,2.3054416e-05,-0.052756235,0.9579266592376938,0.0642049674095338,0.06888643314746362,Q
E72,6.933289e-09,2.0055526e-05,0.048890024,0.9610074269240548,-0.011197362512026833,-0.09609553508089974,E
Q53,-3.0583958e-09,9.960344e-06,-0.04342445,0.9653636214331414,-0.09848655506816772,-0.036126422992845124,Q
G40,2.1579979e-08,9.484731e-05,0.032176662,0.9743314884734926,-0.06972143931591895,0.276861536778283,G
S61,7.266499e-10,6.78682e-06,0.015141674,0.9879193045093452,0.0911298034362246,-0.12857404734813863,S
H55,-6.517417e-10,6.227559e-06,-0.014800373,0.988191589267728,-0.03339328463286795,0.14815529814501197,H
Z78.9,-7.9189777e-10,8.109906e-06,-0.013809193,0.9889823460852614,0.07531405519507631,-0.20285986488444827,Z
